,D1,D2,Cosine,Pearson,Euclidean,EDM,KS,Manhattan,Minkowski,Jaccard,Entropy
514,2-0-0,0-0-2,0.7373760051738347,0.7349914597792637,4.638464799518366,0.001592439909571966,0.27932894799837693,41.61131749846667,2.612,0.0031496062992125984,0.009466566984440927
515,2-0-0,0-0-3,0.7382624116166118,0.735884913353112,4.627510696764585,0.0015956615661481125,0.24357079231897327,41.607519396450165,2.607,0.0036900369003690036,0.08246944081494678
516,2-0-0,0-1-0,0.7374254415664718,0.7350402651091175,4.637792640459773,0.0015978681926854404,0.27932894799837693,41.65518083194755,2.612,0.00315955766192733,0.0075409388944743805
517,2-0-0,0-1-1,0.7380654746568042,0.7356886118484388,4.629815271561696,0.001580739664897555,0.24357079231897327,41.509202152011184,2.609,0.003430531732418525,0.035760144086351975
518,2-0-0,0-1-2,0.7373686049314381,0.7349831857751785,4.638615127600395,0.0015971462692386646,0.27932894799837693,41.64758152547623,2.612,0.0031847133757961785,0.006880155122150011
519,2-0-0,0-1-3,0.7373726641561397,0.734986929994946,4.638566645365917,0.0015994330344035318,0.27005266362097363,41.663124358360186,2.612,0.0031847133757961785,0.005754745632123526
520,2-0-0,0-2-0,0.7379485458544683,0.7355643497944405,4.630989348600185,0.0016238877116061098,0.1237797435588322,41.79149126071978,2.608,0.003913894324853229,0.14211763290002533
521,2-0-0,0-2-1,0.7384534892597459,0.7360810515724677,4.624689434403956,0.0015699087999613928,0.27932894799837693,41.44581075058638,2.607,0.003430531732418525,0.004014296047675225
522,2-0-0,0-2-2,0.7364180512221774,0.7340210784120161,4.650778651670043,0.0016214191653985252,0.27005266362097363,41.8322019083927,2.617,0.0035026269702276708,0.054211905485274436
523,2-0-0,0-2-3,0.7376962498562685,0.7353155426972473,4.634424394100688,0.001584359197410712,0.27005266362097363,41.55192922729499,2.611,0.003194888178913738,0.0030387742241411164
524,2-0-0,0-3-0,0.7377490492089622,0.7353689658459567,4.6339337537668595,0.0015838931351245355,0.27005266362097363,41.54465288433663,2.611,0.0031847133757961785,1.9619098157952486e-05
525,2-0-0,0-3-1,0.736885244777169,0.7344919515018052,4.644567710424092,0.0016218395717472601,0.27932894799837693,41.82995524454906,2.614,0.003305785123966942,0.03337045298932073
526,2-0-0,0-3-2,0.7364865997128992,0.7340904449230344,4.649317173514503,0.0016144298350069255,0.2610018744241597,41.814399172676374,2.616,0.003527336860670194,0.035967548342349165
527,2-0-0,0-3-3,0.737570792265698,0.7351887048371217,4.636074622611973,0.0015856862530589796,0.27005266362097363,41.571584685030864,2.612,0.003179650238473768,0.007504776166678551
528,2-0-0,1-0-0,0.8161993768597344,0.8146707289020813,3.8220491110541968,0.0005370677436217411,0.189382867733048,20.071489328584796,2.385,0.004158004158004158,0.008547686479645433
529,2-0-0,1-0-1,0.8660496029249849,0.8649355383865877,3.266738755929284,0.0005632357103991437,0.08882858777671174,16.248430798427844,2.125,0.003976143141153081,0.07310980246586962
530,2-0-0,1-0-2,0.7403023332388343,0.7381330353924066,4.545778817473551,0.0005557690470309775,0.1237797435588322,26.263923069979008,2.695,0.004415011037527594,0.10030555952578535
531,2-0-0,1-0-3,0.7906657702401649,0.7889180566953465,4.082980552023473,0.0005662347210993338,0.189382867733048,22.288743548619458,2.498,0.004347826086956522,0.0809804245015433
532,2-0-0,1-1-0,0.7906312264034342,0.7888869416941946,4.081543419803032,0.0005558523844284599,0.16292768248187892,22.182191795946594,2.498,0.00408997955010225,0.01331401411457378
533,2-0-0,1-1-1,0.839415423653143,0.8380781044259611,3.573723401082379,0.0005483842257025244,0.189382867733048,18.631930682709324,2.265,0.004219409282700422,0.040032094859897116
534,2-0-0,1-1-2,0.7908150086949137,0.7890738168782381,4.077553870497653,0.0005375436929603046,0.189382867733048,22.09860414401039,2.497,0.004310344827586207,0.09933468964596248
535,2-0-0,1-1-3,0.7906434374738429,0.7888972654241666,4.081955740774194,0.0005575448641758176,0.15084875026442593,22.237979242880748,2.498,0.0043859649122807015,0.08381290385602369
536,2-0-0,1-2-0,0.8158228858862756,0.8142877207344427,3.8281169759930487,0.0005533350358917851,0.15679531296701105,20.233139372697053,2.386,0.004149377593360996,0.018423629138938136
537,2-0-0,1-2-1,0.8676987523096641,0.866604574391793,3.2411455786116385,0.0005176539559010976,0.08151763259087323,15.772660137303,2.12,0.004201680672268907,0.05095669609421938
538,2-0-0,1-2-2,0.8159985473899235,0.8144670695800277,3.826365754967876,0.0005493542011088117,0.11887360002549359,20.154763925952455,2.386,0.003883495145631068,0.09083423612268615
539,2-0-0,1-2-3,0.8160141292332808,0.8144823918935917,3.8256674905276937,0.0005544335810037782,0.08510711968958148,20.15483328108913,2.385,0.003937007874015748,0.04984954954698928
540,2-0-0,1-3-0,0.8172475651994682,0.8157353712570345,3.810011936703086,0.0005281955139454125,0.05458760544236202,19.717273842049302,2.383,0.004310344827586207,0.08158438795743617
541,2-0-0,1-3-1,0.7406977929052563,0.7385362583282971,4.537027327484133,0.0005316850543234526,0.27932894799837693,26.09634417726577,2.694,0.004484304932735426,0.15205655012206432
542,2-0-0,1-3-2,0.89156990006815,0.8906710678562888,2.9373102642446702,0.0005471486739791876,0.1051051889931055,14.0943098727981,1.964,0.0038535645472061657,0.09442528861335808
543,2-0-0,1-3-3,0.7904893339795631,0.7887427444928723,4.08504961749945,0.0005677202655069614,0.10082027367439374,22.27028096502093,2.499,0.00404040404040404,0.044310623814696304
544,2-0-0,2-0-0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
545,2-0-0,2-0-1,0.9999960981560516,0.9999960704169244,0.017444600261038425,1.6099132436082045e-05,0.6812684007146949,0.15286976953755893,0.011,0.0038314176245210726,0.05785352046293768
546,2-0-0,2-0-2,0.9999897405773751,0.9999896633112169,0.028354225357750958,1.78978791271265e-05,0.9995158920660059,0.22397715619946706,0.018,0.003937007874015748,0.041495703109137416
547,2-0-0,2-0-3,0.9999958752101533,0.9999958421476687,0.01801238874159801,1.5134767125945259e-05,0.9998095796808842,0.15402759795649845,0.012,0.0036429872495446266,0.022482596876133965
548,2-0-0,2-1-0,0.9485695255630316,0.9481555040712004,2.00139200273598,4.868256898372603e-05,0.7658417822011737,4.510004150636042,1.587,0.004219409282700422,0.11739315530224792
549,2-0-0,2-1-1,0.9999933870969107,0.9999933343797042,0.022725780236519742,1.626209879027795e-05,0.6524641311831776,0.19489437988800776,0.014,0.003861003861003861,0.056995672461227054
550,2-0-0,2-1-2,0.9742861182406547,0.9740794780569643,1.4145564774779686,3.181207510483758e-05,0.9799632019273475,2.2813074854541857,1.26,0.004081632653061225,0.0644100460248993
551,2-0-0,2-1-3,0.9485902592158338,0.9481778238816448,2.0001473018801033,1.7830954602368812e-05,0.9999359588314845,4.184190241589742,1.587,0.0037174721189591076,0.01778011105773225
552,2-0-0,2-2-0,0.9742926539358885,0.9740864256192561,1.4144721406300858,1.9846502891513052e-05,0.7794073840622581,2.1924150658249886,1.26,0.0038022813688212928,0.04555808236405823
553,2-0-0,2-2-1,0.9999933084324223,0.9999932551981335,0.022864498232334145,1.606504508641424e-05,0.9834371918660384,0.18333590547621764,0.015,0.0037174721189591076,0.0006008886207844455
554,2-0-0,2-2-2,0.9999909487621019,0.9999908839376692,0.026569991524341113,2.1363493069595057e-05,0.7794073840622581,0.21857851438174467,0.017,0.0038461538461538464,0.04419889641214669
555,2-0-0,2-2-3,0.9999929375090904,0.9999928809424626,0.0236001578093046,1.991022923899737e-05,0.7927506368483939,0.1916342228408582,0.017,0.003838771593090211,0.04553613180502081
556,2-0-0,2-3-0,0.9730389505372424,0.9728224252302372,1.4485839268586354,2.7845172072303412e-05,0.888218443715319,2.7978469159947634,1.264,0.004149377593360996,0.1003131171752939
557,2-0-0,2-3-1,0.9473564960865077,0.9469338289742649,2.0236852086227866,3.053691378282607e-05,0.7240811548452891,4.7566784203850485,1.59,0.004273504273504274,0.12465871460254241
558,2-0-0,2-3-2,0.9999953859602642,0.9999953573846595,0.019057281574381253,1.9100345707775253e-05,0.9486524915947875,0.17855171382002824,0.011,0.0037735849056603774,0.021342674866398292
559,2-0-0,2-3-3,0.9999940142553693,0.9999939671299124,0.021674196248225613,1.7668996133254006e-05,0.9999653586967338,0.17699467481002001,0.015,0.003676470588235294,0.01972483000215486
560,2-0-0,3-0-0,0.9718286481355417,0.9716134829953529,1.4772475421137614,0.00027922979840231196,0.9171804345352588,4.693470951798907,1.264,0.00404040404040404,0.07341336143696475
561,2-0-0,3-0-1,0.9977298269662377,0.9977160010204816,0.42023883049169514,0.0002782476229813667,0.9258384097415063,2.643653652602406,0.264,0.003669724770642202,0.004053596367680212
562,2-0-0,3-0-2,0.9976032298986375,0.997588588956384,0.43182954637991006,0.0002867309968705357,0.8983539159350029,2.7199575450194207,0.271,0.004106776180698152,0.09288558356627963
563,2-0-0,3-0-3,0.9460254313780851,0.945609229711704,2.0444806073515136,0.00027559426652397134,0.9171804345352588,6.66748631749531,1.59,0.0038461538461538464,0.039236346439867065
564,2-0-0,3-1-0,0.9977183036883303,0.997704384887245,0.4212837726575611,0.00027669654146455954,0.9171804345352588,2.645557426039783,0.265,0.0039447731755424065,0.07405780034026976
565,2-0-0,3-1-1,0.9719362172145941,0.9717215961877881,1.4744413410938766,0.00027086075881263793,0.7794073840622581,4.612914039452295,1.264,0.003968253968253968,0.09003199138124507
566,2-0-0,3-1-2,0.9975449030436141,0.997529726028159,0.43699238718238365,0.0002849951595306033,0.9258384097415063,2.742291526381752,0.275,0.004024144869215292,0.07600212865541622
567,2-0-0,3-1-3,0.9976865462869247,0.9976724564584415,0.42420833819186987,0.0002802581085397156,0.9171804345352588,2.6789352298682982,0.267,0.0036496350364963502,0.001997609228963193
568,2-0-0,3-2-0,0.997724410499537,0.9977099140724027,0.4206626022420706,0.0002684004401100526,0.9339753616978982,2.7043305095881562,0.263,0.004098360655737705,0.0773666142667776
569,2-0-0,3-2-1,0.9460593931271448,0.9456434413949045,2.0439507270571786,0.0002748569725466491,0.9258384097415063,6.638035202680433,1.59,0.00411522633744856,0.09058931227036393
570,2-0-0,3-2-2,0.9976416974969602,0.9976274162022394,0.428314182195789,0.0002851532140406136,0.5525891198675486,2.6936386484924846,0.27,0.0038240917782026767,0.06260905385094284
571,2-0-0,3-2-3,0.9976813577077728,0.9976670000541777,0.4246855363040388,0.0002758137580453993,0.9258384097415063,2.6581197582061633,0.267,0.0036968576709796672,0.014128985583745979
572,2-0-0,3-3-0,0.9718059161406586,0.9715900990839664,1.4776614632382952,0.00027753634853846577,0.8186598739851967,4.670011964113635,1.264,0.004158004158004158,0.10257511804149644
573,2-0-0,3-3-1,0.9976787746048722,0.9976645429365657,0.4249268496762866,0.00028055384648435614,0.9080138491793379,2.681149506468642,0.266,0.0037593984962406013,0.016425123260256247
574,2-0-0,3-3-2,0.9977187211389063,0.997704800937191,0.421228905106143,0.0002762040179491377,0.9258384097415063,2.637946851710366,0.266,0.003952569169960474,0.06675813970999578
575,2-0-0,3-3-3,0.9459675043222436,0.9455514091644632,2.045364185601677,0.0002825339092651652,0.9171804345352588,6.699449696269585,1.59,0.00404040404040404,0.07890307916528594
576,2-1-0,0-0-0,0.7364965474161824,0.7340906568265837,4.647210757093449,0.001553993373038195,0.5386703021655014,41.81982776059065,2.616,0.0035714285714285713,0.13458675896600203
577,2-1-0,0-0-1,0.7363669287430847,0.7339613186448769,4.64887461464824,0.001549376224944747,0.5525891198675486,41.766040738056084,2.617,0.003683241252302026,0.1089556073392215
578,2-1-0,0-0-2,0.736123967354566,0.7337132985183727,4.6518839833640655,0.0015668076304133029,0.5525891198675486,41.900371400635315,2.618,0.0035149384885764497,0.12685972228668885
579,2-1-0,0-0-3,0.7370078745621802,0.7346041997559335,4.640970420299862,0.0015700184881898014,0.5525891198675486,41.896634094966345,2.613,0.004201680672268907,0.03492371448730114
580,2-1-0,0-1-0,0.7361735598698659,0.7337622180608824,4.651211600767964,0.0015722365822786518,0.5386703021655014,41.944342490878405,2.617,0.003527336860670194,0.1249340941967223
581,2-1-0,0-1-1,0.7368121346249945,0.7344092034702279,4.64326057644398,0.0015551037751503878,0.5525891198675486,41.79844300207042,2.615,0.0038684719535783366,0.08163301121589595
582,2-1-0,0-1-2,0.7361163279315976,0.7337047500548854,4.65203614691996,0.001571513117413301,0.5525891198675486,41.936671165986155,2.618,0.0035587188612099642,0.12427331042439793
583,2-1-0,0-1-3,0.7361203255637386,0.7337084177558117,4.651988287087929,0.0015737981399301091,0.5525891198675486,41.95221375455042,2.617,0.0035587188612099642,0.12314790093437145
584,2-1-0,0-2-0,0.736696495141399,0.7342859822102286,4.644421377104295,0.0015982271277802272,0.5248819085276248,42.080469553458876,2.614,0.009029345372460496,0.024724477597777406
585,2-1-0,0-2-1,0.7371993981989597,0.7348009272668665,4.638150119613358,0.0015443069920298104,0.5386703021655014,41.734997953334684,2.612,0.0038684719535783366,0.1133788592545727
586,2-1-0,0-2-2,0.7351673077143439,0.7327440588704599,4.664165651251761,0.0015957713518350786,0.5112358399031792,42.121317002822046,2.622,0.0039603960396039604,0.06318124981697348
587,2-1-0,0-2-3,0.7364436162703047,0.7340368222833614,4.647855662766629,0.0015587320580998233,0.5112358399031792,41.84104435026142,2.616,0.0035714285714285713,0.12043192952638904
588,2-1-0,0-3-0,0.7364954861219919,0.7340893136540247,4.6473739908318805,0.0015582592360754383,0.5525891198675486,41.833747287336195,2.616,0.0035587188612099642,0.11737353620408997
589,2-1-0,0-3-1,0.7356336534786455,0.7332140585784259,4.657972668385254,0.0015961956201366678,0.5525891198675486,42.11915673349427,2.619,0.0037105751391465678,0.08402270231292719
590,2-1-0,0-3-2,0.7352362153292582,0.732813796838742,4.662703587233183,0.0015887954173000923,0.5525891198675486,42.10343734714173,2.622,0.003992015968063872,0.08142560695989876
591,2-1-0,0-3-3,0.7363177046480329,0.7339095144783321,4.64950706562577,0.0015600582876191264,0.5386703021655014,41.86078233194489,2.617,0.003552397868561279,0.12489793146892647
592,2-1-0,1-0-0,0.8169267610801644,0.8153969713830211,3.8166425379732662,0.0005305407313810627,0.2270213926146101,19.95167383910049,2.383,0.004819277108433735,0.10884546882260249
593,2-1-0,1-0-1,0.8164928683598378,0.8149565948419434,3.8247653352181388,0.0005561038292624702,0.01668603978149779,20.127850835481414,2.385,0.004576659038901602,0.19050295776811754
594,2-1-0,1-0-2,0.7411290657366351,0.7389568932580317,4.541183844587612,0.0005403032818721634,0.24357079231897327,26.120540165275262,2.694,0.00516795865633075,0.017087595776462572
595,2-1-0,1-0-3,0.7412162571437888,0.7390439787519398,4.541801222714173,0.0005558942990525672,0.13949906748133606,26.16819058367218,2.694,0.005076142131979695,0.03641273080070462
596,2-1-0,1-1-0,0.8416561404961276,0.8403322277838797,3.552101810141328,0.0005491165262667959,0.14508451090964886,18.06887413142792,2.261,0.004728132387706856,0.1307071694168217
597,2-1-0,1-1-1,0.7898206909792348,0.7880598563945603,4.090186862448309,0.0005358319740258663,0.20381111683301717,22.492109804114744,2.498,0.004901960784313725,0.0773610604423508
598,2-1-0,1-1-2,0.8418740719557596,0.8405531116266914,3.547703228256723,0.000525801872731335,0.25217514423963844,17.971237584203053,2.26,0.005025125628140704,0.01805846565628544
599,2-1-0,1-1-3,0.7411612144092518,0.7389907527434187,4.5409330322005825,0.0005467820906109916,0.17576350445354966,26.110562723410517,2.694,0.005128205128205128,0.03358025144622423
600,2-1-0,1-2-0,0.8668330602519534,0.8657194947168253,3.2576260928744807,0.000541666245506542,0.189382867733048,16.096519499346066,2.122,0.004807692307692308,0.09896952616330978
601,2-1-0,1-2-1,0.817962315090786,0.8164479101182074,3.8033085982508377,0.0005116561018801302,0.08510711968958148,19.663031636219618,2.381,0.004878048780487805,0.06643645920802854
602,2-1-0,1-2-2,0.7664676126558008,0.7645131170634044,4.312631050076063,0.0005432137640098667,0.0068953540620204645,24.04847442781836,2.599,0.004454342984409799,0.20822739142493407
603,2-1-0,1-2-3,0.7664608474546183,0.7645057607012246,4.312105040602696,0.0005480009917206574,0.05979792917838787,24.043267995290282,2.598,0.004524886877828055,0.1672427048492372
604,2-1-0,1-3-0,0.8179785084522796,0.8164654020969311,3.8045471196584506,0.0005218374929486018,0.10953996101597195,19.60152543013578,2.382,0.005025125628140704,0.035808767344811754
605,2-1-0,1-3-1,0.7918640002705933,0.7901222997923086,4.067536342071864,0.0005158193624413748,0.17576350445354966,21.952662028083793,2.495,0.005263157894736842,0.034663394819816395
606,2-1-0,1-3-2,0.8418891585689104,0.8405691309434953,3.5478137190918,0.0005415161040269566,0.008184547196786903,17.989154361487273,2.26,0.004415011037527594,0.211818443915606
607,2-1-0,1-3-3,0.7410533753881002,0.7388831570322981,4.543610394504048,0.0005596298245045476,0.057141766164485776,26.160985078717484,2.695,0.004662004662004662,0.16170377911694422
608,2-1-0,2-0-0,0.9485695255630316,0.9481555040712004,2.00139200273598,4.868256898372603e-05,0.7658417822011737,4.510004150636042,1.587,0.004219409282700422,0.11739315530224792
609,2-1-0,2-0-1,0.9485825374070233,0.9481690422160486,2.0012765497163545,5.067460791823131e-05,0.8551685769758754,4.516284040798361,1.587,0.0043859649122807015,0.05953963483931024
610,2-1-0,2-0-2,0.9485959047490158,0.9481815974153073,2.0012518153318553,4.032950475394619e-05,0.9834371918660384,4.514649640027113,1.587,0.004524886877828055,0.0758974521931105
611,2-1-0,2-0-3,0.9485932610756967,0.9481794029518874,2.001224116407888,4.504097059729674e-05,0.5386703021655014,4.491599067781312,1.587,0.004140786749482402,0.13987575217838188
612,2-1-0,2-1-0,1.0000000000000002,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
613,2-1-0,2-1-1,0.9485849777209736,0.9481709537546583,2.001311507479581,4.612545038295025e-05,0.8551685769758754,4.507178472305938,1.587,0.004424778761061947,0.060397482841020866
614,2-1-0,2-1-2,0.9742681703875349,0.9740605403335066,1.4159535962392154,3.660448364864949e-05,0.9984470741765994,2.4841142536111156,1.26,0.0047169811320754715,0.05298310927734862
615,2-1-0,2-1-3,0.9999427421411358,0.9999423322163552,0.06699236675900538,3.970532928283379e-05,0.9258384097415063,0.47165257179240083,0.048,0.00423728813559322,0.09961304424451567
616,2-1-0,2-2-0,0.9742796214672023,0.9740725025589,1.4157294160486456,3.9635392631701385e-05,0.8551685769758754,2.45786875591018,1.26,0.004347826086956522,0.07183507293818969
617,2-1-0,2-2-1,0.9485868885984203,0.9481731494875221,2.0012851505741196,5.072751670095154e-05,0.7240811548452891,4.5274048380495735,1.587,0.00423728813559322,0.11799404392303237
618,2-1-0,2-2-2,0.948582501006509,0.9481692080000154,2.001348605933609,5.2622363527350406e-05,0.7927506368483939,4.5594466581923,1.587,0.004405286343612335,0.07319425889010123
619,2-1-0,2-2-3,0.9486047810087168,0.9481909828672099,2.001132847232688,4.271191717354864e-05,0.6092962117823786,4.477814287572441,1.587,0.004395604395604396,0.07185702349722711
620,2-1-0,2-3-0,0.973105065220657,0.972888209538407,1.4477242314573935,3.480130723813389e-05,0.9998095796808842,2.877994549352667,1.264,0.004807692307692308,0.017080038126954022
621,2-1-0,2-3-1,0.9987113892706396,0.9987010319774885,0.31689562484820794,4.259798758191296e-05,0.9947322964825674,1.0719312776635972,0.273,0.004975124378109453,0.0072655593002944885
622,2-1-0,2-3-2,0.948595594795788,0.9481811423470777,2.0012051206034545,3.85161881435821e-05,0.8433491511244362,4.471603215719732,1.587,0.004310344827586207,0.09605048043584963
623,2-1-0,2-3-3,0.9485963954032446,0.9481827966339992,2.0011841895213274,4.611165528605072e-05,0.5525891198675486,4.491692178315747,1.587,0.0041841004184100415,0.13711798530440278
624,2-1-0,3-0-0,0.971498795458833,0.9712812043793558,1.486977416292513,0.00030805867804978683,0.941582014094102,5.018914759679747,1.265,0.004662004662004662,0.04397979386528317
625,2-1-0,3-0-1,0.9457631595697142,0.9453446394430414,2.0508077965594445,0.0003080165695540918,0.7927506368483939,7.008164672268103,1.59,0.0041753653444676405,0.12144675166992813
626,2-1-0,3-0-2,0.9455971770141193,0.9451778059440054,2.0535827833841434,0.00031693900234514857,0.941582014094102,7.073662379013699,1.591,0.004750593824228029,0.024507571735968292
627,2-1-0,3-0-3,0.9973184285414561,0.9973021933994813,0.4574058602676718,0.0003056653242628253,0.941582014094102,3.013714323023753,0.286,0.004405286343612335,0.07815680886238086
628,2-1-0,3-1-0,0.9457565877000167,0.9453380075977548,2.0509970086519154,0.00030810372298666565,0.7240811548452891,7.000331217721091,1.59,0.0045351473922902496,0.043335354961978156
629,2-1-0,3-1-1,0.9716090793083566,0.971392035060075,1.484114541431139,0.0003023433045208551,0.7794073840622581,4.961313015172358,1.265,0.0045662100456621,0.02736116392100285
630,2-1-0,3-1-2,0.9455424359012494,0.945122420629412,2.054748410644675,0.00031596929401934157,0.9486524915947875,7.086378245594423,1.591,0.004640371229698376,0.0413910266468317
631,2-1-0,3-1-3,0.9457143264285718,0.9452956167964875,2.0517246830595646,0.00031107198756913525,0.8776274782894162,7.035738221843536,1.59,0.004149377593360996,0.11939076453121111
632,2-1-0,3-2-0,0.945858905546276,0.9454394284995503,2.0493387356536847,0.0002932823834987998,0.9486524915947875,6.888277209041149,1.59,0.004739336492890996,0.04002654103547032
633,2-1-0,3-2-1,0.9973553240393087,0.99733937076208,0.4542360013088524,0.00030355999801564,0.9486524915947875,2.982996564948862,0.283,0.004761904761904762,0.02680384303188399
634,2-1-0,3-2-2,0.9456563345113422,0.9452375835887744,2.0526802541640854,0.0003158818994178716,0.8311706726832172,7.050633203833849,1.591,0.00437636761487965,0.05478410145130508
635,2-1-0,3-2-3,0.945709000648205,0.9452896451839554,2.0518082453120865,0.0003066472247607672,0.9486524915947875,7.00669289856967,1.591,0.004210526315789474,0.10326416971850194
636,2-1-0,3-3-0,0.9714651336425661,0.9712467686799198,1.4876810410866461,0.0003045293258688062,0.9551845511594234,5.019500452083619,1.265,0.004819277108433735,0.014818037260751482
637,2-1-0,3-3-1,0.945702102010543,0.9452830818199801,2.0519133930537627,0.0003109592473806964,0.941582014094102,7.040118956542636,1.59,0.004291845493562232,0.10096803204199167
638,2-1-0,3-3-2,0.9457631025972976,0.9453445610415471,2.050946856032728,0.0003057836263440586,0.941582014094102,7.000955459535327,1.59,0.004545454545454545,0.05063501559225214
639,2-1-0,3-3-3,0.9972667987372846,0.9972504103298216,0.46182218374321005,0.0003131785196360362,0.941582014094102,3.044672942561997,0.288,0.004662004662004662,0.03849007613696198
640,2-2-0,0-0-0,0.7126635513302877,0.7100430763088217,4.8505812740593015,0.0015784057066924515,0.19649435810766677,43.61131132264722,2.708,0.0032679738562091504,0.06275168602781234
641,2-2-0,0-0-1,0.7125385108000515,0.7099186247303817,4.852175583066169,0.0015737695367193409,0.21133604878578677,43.55748838144226,2.708,0.0033613445378151263,0.0371205344010318
642,2-2-0,0-0-2,0.7123030911610774,0.7096777547255619,4.855059760844644,0.0015912257555329048,0.20381111683301717,43.69191038471936,2.709,0.00322061191626409,0.055024649348499155
643,2-2-0,0-0-3,0.7131604673719004,0.7105415883115311,4.844595580617502,0.001594445737430054,0.20381111683301717,43.688149843300906,2.705,0.003787878787878788,0.036911358450888554
644,2-2-0,0-1-0,0.7123503058631955,0.7097240728598468,4.854418051466179,0.0015966471246433701,0.189382867733048,43.735836039193224,2.709,0.0032310177705977385,0.05309902125853261
645,2-2-0,0-1-1,0.7129687481498537,0.7103511140566943,4.846797503714085,0.0015795508105773558,0.21907192975202863,43.58989607585341,2.706,0.0035149384885764497,0.009797938277706253
646,2-2-0,0-1-2,0.7122964013856556,0.7096700201629184,4.855203900672246,0.0015959255568083139,0.19649435810766677,43.72817474927424,2.709,0.003257328990228013,0.05243823748620824
647,2-2-0,0-1-3,0.7123003129162613,0.709673536718124,4.85515783542694,0.0015982074529196158,0.19649435810766677,43.74372203024284,2.709,0.003257328990228013,0.051312827996181753
648,2-2-0,0-2-0,0.7128532955183111,0.710226943771423,4.847918212914266,0.0016226867908976433,0.21133604878578677,43.872013423430055,2.705,0.004024144869215292,0.0965595505359671
649,2-2-0,0-2-1,0.7133411455420102,0.7107279498199224,4.841900410904329,0.0015687435423403667,0.20381111683301717,43.52650025893227,2.704,0.0035149384885764497,0.041543786316383
650,2-2-0,0-2-2,0.7113804779109123,0.7087423224004937,4.866826850042625,0.0016202150892141737,0.20381111683301717,43.91275553184162,2.713,0.003590664272890485,0.008653823121216209
651,2-2-0,0-2-3,0.7126122074682762,0.7099907771342374,4.851199003662284,0.0015831361034840498,0.21133604878578677,43.63250599769852,2.708,0.0032679738562091504,0.048596856588199344
652,2-2-0,0-3-0,0.7126645832834099,0.7100437994362189,4.850731617809098,0.0015826751562528836,0.189382867733048,43.625260869507756,2.708,0.003257328990228013,0.045538463265900275
653,2-2-0,0-3-1,0.7118283332706027,0.7091934960017109,4.86089373993421,0.001620630859806372,0.19649435810766677,43.91057730351242,2.711,0.00338409475465313,0.012187629374737496
654,2-2-0,0-3-2,0.7114412104110344,0.708803834448628,4.865431033415719,0.0016132577779149168,0.189382867733048,43.89591550795306,2.713,0.003616636528028933,0.009590534021709063
655,2-2-0,0-3-3,0.712491589064632,0.70986878362895,4.852776906438372,0.0015844610226423703,0.20381111683301717,43.65220512252289,2.709,0.0032520325203252032,0.05306285853073678
656,2-2-0,1-0-0,0.7912498954890363,0.7895120063308282,4.0739530192069955,0.0005379514249848832,0.30852102846349594,22.03567067496682,2.496,0.004282655246252677,0.037010395884412794
657,2-2-0,1-0-1,0.8411230061075721,0.8397995705991417,3.5580753918034302,0.0005634626290515015,0.10082027367439374,18.213209543241202,2.263,0.00408997955010225,0.11866788482992785
658,2-2-0,1-0-2,0.7657199985662434,0.7637628520201073,4.318901067260361,0.0005571086290234213,0.4582805853695553,24.235842827892693,2.6,0.004555808656036446,0.05474747716172712
659,2-2-0,1-0-3,0.7657887638574717,0.7638314612177235,4.319595703560431,0.0005670662248428763,0.5666254922729073,24.26183825178962,2.6,0.004484304932735426,0.035422342137485074
660,2-2-0,1-1-0,0.8160267484219116,0.8144941406014674,3.827243008794852,0.0005553869972794543,0.15084875026442593,20.144368397007934,2.386,0.004210526315789474,0.05887209647863201
661,2-2-0,1-1-1,0.8144768341356176,0.8129298973351373,3.841811956751367,0.0005503630731237177,0.5666254922729073,20.602876958921314,2.387,0.004347826086956522,0.005525987504161112
662,2-2-0,1-1-2,0.8162256024767796,0.8146959846812285,3.8230936320796025,0.0005388738216573996,0.5386703021655014,20.069782653528318,2.385,0.0044444444444444444,0.053776607281904254
663,2-2-0,1-1-3,0.7657469002501375,0.7637912366293877,4.3186830770037306,0.0005575467072264881,0.42050876022870864,24.209421079959462,2.6,0.004524886877828055,0.03825482149196546
664,2-2-0,1-2-0,0.8412065695897646,0.8398833482048838,3.5557539997172602,0.0005549353353703027,0.3617314721827243,18.20546850774868,2.262,0.004273504273504274,0.027134453225120092
665,2-2-0,1-2-1,0.8426861172936799,0.8413834833235206,3.5347477816911077,0.0005184218015244643,0.27005266362097363,17.73926540643373,2.258,0.004329004329004329,0.00539861373016115
666,2-2-0,1-2-2,0.7910802532180897,0.789339592431082,4.077950116878527,0.0005489297067672307,0.04977296328355213,22.122893086578944,2.497,0.003992015968063872,0.13639231848674438
667,2-2-0,1-2-3,0.7910873653561961,0.789346305707766,4.077317477619504,0.0005542033801664082,0.27005266362097363,22.117995393728396,2.497,0.004048582995951417,0.09540763191104751
668,2-2-0,1-3-0,0.7922908843131086,0.7905707230893261,4.062598375462256,0.0005294009430437967,0.27005266362097363,21.684126647610373,2.495,0.0044444444444444444,0.03602630559337794
669,2-2-0,1-3-1,0.7661607697741571,0.7642112568541709,4.309783741058618,0.0005329572193198958,0.6668774424089795,24.0694883882809,2.598,0.004629629629629629,0.10649846775800609
