,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
569,"[[19628  5972]
 [ 2706 21694]]","(array([0.        , 0.23328125, 1.        ]), array([0.        , 0.88909836, 1.        ]), array([2, 1, 0]))",0.8890983606557377,0.6593882396123054,0.82644,0.7841393768524543,0.8279085553278688,5.994645535017761,0.8333269312027043,0.8031007522359771,deeplearn,s-3-2-0,s-3-3-1
570,"[[109834  29754]
 [ 15803  94609]]","(array([0.        , 0.21315586, 1.        ]), array([0.        , 0.85687244, 1.        ]), array([2, 1, 0]))",0.8568724414012969,0.6393262023627475,0.817772,0.7607487757612795,0.8218582913657486,6.294027309779537,0.8059546374188051,0.7782086124527856,deeplearn,s-3-2-0,s-3-3-2
571,"[[316558  16344]
 [ 15396 151702]]","(array([0.        , 0.04909553, 1.        ]), array([0.        , 0.90786245, 1.        ]), array([2, 1, 0]))",0.9078624519742905,0.8575631154742109,0.93652,0.9027409161777132,0.9293834611794841,2.1925476627897287,0.905294440598668,0.9037605953660389,deeplearn,s-3-2-0,s-3-3-3
572,"[[109642  29688]
 [ 15757  94913]]","(array([0.        , 0.21307687, 1.        ]), array([0.        , 0.85762176, 1.        ]), array([2, 1, 0]))",0.8576217583807717,0.6402987337913442,0.81822,0.7617354595870017,0.8222724452565596,6.278553726860892,0.8068397720075997,0.7791581975260805,deeplearn,s-3-2-0,s-3-4-0
573,"[[19441  6137]
 [ 3421 21001]]","(array([0.        , 0.23993275, 1.        ]), array([0.        , 0.85992138, 1.        ]), array([2, 1, 0]))",0.859921382360167,0.6221020021672308,0.80884,0.7738595327584936,0.8099943138245435,6.602530638239709,0.8146237393328162,0.7896656489238499,deeplearn,s-3-2-0,s-3-4-1
574,"[[105472  34176]
 [ 20157  90195]]","(array([0.        , 0.24472961, 1.        ]), array([0.        , 0.81733906, 1.        ]), array([2, 1, 0]))",0.8173390604610701,0.5686715014548298,0.782668,0.7252092529608992,0.786304727297446,7.506490659625825,0.7685228972022341,0.7419353246599412,deeplearn,s-3-2-0,s-3-4-2
575,"[[323415   9535]
 [ 15092 151958]]","(array([0.        , 0.02863793, 1.        ]), array([0.        , 0.90965579, 1.        ]), array([2, 1, 0]))",0.909655791679138,0.8886623546105192,0.950746,0.9409571931910361,0.9405089290277355,1.7011881408779257,0.9250417753536067,0.9345257569905856,deeplearn,s-3-2-0,s-3-4-3
576,"[[ 73580 112417]
 [ 13750  50253]]","(array([0.        , 0.60440222, 1.        ]), array([0.        , 0.78516632, 1.        ]), array([2, 1, 0]))",0.7851663203287346,0.1654740331136407,0.495332,0.3089260465974058,0.5903820493937635,17.43097475904403,0.4433964345113886,0.3515754537326339,deeplearn,s-1-4-0,s-0-1-0
577,"[[15205 23266]
 [ 2463  9066]]","(array([0.        , 0.60476723, 1.        ]), array([0.        , 0.78636482, 1.        ]), array([2, 1, 0]))",0.7863648191517044,0.16001572445294523,0.48542,0.2804033156006433,0.5907987959448054,17.77333562596936,0.4133968673764848,0.32181574220663506,deeplearn,s-1-4-0,s-0-1-1
578,"[[ 73644 112574]
 [ 13754  50028]]","(array([0.        , 0.60452803, 1.        ]), array([0.        , 0.78435922, 1.        ]), array([2, 1, 0]))",0.7843592236054059,0.16440356950484925,0.494688,0.30767149235556757,0.5899155986568201,17.453218233189535,0.4419746978585059,0.35024293255296207,deeplearn,s-1-4-0,s-0-1-2
579,"[[127474 197681]
 [ 37758 137087]]","(array([0.        , 0.60795928, 1.        ]), array([0.        , 0.78404873, 1.        ]), array([2, 1, 0]))",0.7840487288741457,0.17851968431322127,0.529122,0.4094985183769058,0.5880447239579167,16.263866081721947,0.5380043287749724,0.4527559965308534,deeplearn,s-1-4-0,s-0-1-3
580,"[[ 73429 112465]
 [ 13822  50284]]","(array([0.        , 0.60499532, 1.        ]), array([0.        , 0.78438836, 1.        ]), array([2, 1, 0]))",0.7843883567840764,0.16433998265755245,0.494852,0.30896656815095636,0.5896965184352887,17.447553525236295,0.44331401115249824,0.3515862072823177,deeplearn,s-1-4-0,s-0-2-0
581,"[[15293 23262]
 [ 2422  9023]]","(array([0.        , 0.60334587, 1.        ]), array([0.       , 0.7883792, 1.       ]), array([2, 1, 0]))",0.7883792048929663,0.16252764999421798,0.48632,0.27947963450518815,0.5925166676779706,17.742250663246146,0.41266864852504,0.32090905857666174,deeplearn,s-1-4-0,s-0-2-1
582,"[[ 73528 112381]
 [ 13733  50358]]","(array([0.        , 0.60449467, 1.        ]), array([0.        , 0.78572655, 1.        ]), array([2, 1, 0]))",0.7857265450687304,0.16600738011644234,0.495544,0.3094402693884072,0.5906159364720982,17.423652423306276,0.4440153418859939,0.3521306991008983,deeplearn,s-1-4-0,s-0-2-2
583,"[[127474 197681]
 [ 37758 137087]]","(array([0.        , 0.60795928, 1.        ]), array([0.        , 0.78404873, 1.        ]), array([2, 1, 0]))",0.7840487288741457,0.17851968431322127,0.529122,0.4094985183769058,0.5880447239579167,16.26386608172195,0.5380043287749724,0.4527559965308534,deeplearn,s-1-4-0,s-0-2-3
584,"[[53574 84282]
 [24674 87470]]","(array([0.        , 0.61137709, 1.        ]), array([0.        , 0.77997931, 1.        ]), array([2, 1, 0]))",0.7799793123127408,0.18083255988030744,0.564176,0.5092808235129722,0.5843011115881253,15.053097250218,0.6162115704342436,0.5472676036598795,deeplearn,s-1-4-0,s-0-3-0
