,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
86,"[[   246   8575]
 [  3215 237964]]","(array([0.        , 0.97211201, 1.        ]), array([0.        , 0.98666965, 1.        ]), array([2, 1, 0]))",0.9866696520012107,0.022986678013934,0.95284,0.9652184847022175,0.5072788232798254,1.6288761209758442,0.9758261946452663,0.969433773175213,rf,s-0-1-0,s-1-2-2
87,"[[  1876  68635]
 [  5771 423718]]","(array([0.        , 0.97339422, 1.        ]), array([0.       , 0.9865631, 1.       ]), array([2, 1, 0]))",0.986563101732524,0.037348180219717246,0.851188,0.8605979855916385,0.506584439777212,5.139894153618689,0.919285517474795,0.883150242548567,rf,s-0-1-0,s-1-2-3
88,"[[  1873  66127]
 [  2479 179521]]","(array([0.        , 0.97245588, 1.        ]), array([0.        , 0.98637912, 1.        ]), array([2, 1, 0]))",0.9863791208791208,0.04737283264704194,0.725576,0.7308058685598906,0.5069616192630898,9.478480673314035,0.8395736680634541,0.7707463214585022,rf,s-0-1-0,s-1-3-0
89,"[[  611 22429]
 [  411 26549]]","(array([0.       , 0.9734809, 1.       ]), array([0.        , 0.98475519, 1.        ]), array([2, 1, 0]))",0.9847551928783382,0.039715900637659216,0.5432,0.5420597002735922,0.5056371450502802,15.777671740610437,0.6992283178382364,0.5956109336300657,rf,s-0-1-0,s-1-3-1
90,"[[  1837  66212]
 [  2469 179482]]","(array([0.        , 0.97300475, 1.        ]), array([0.        , 0.98643041, 1.        ]), array([2, 1, 0]))",0.9864304125836076,0.04592928110791546,0.725276,0.7305103095720693,0.5067128330019686,9.488842578095635,0.8393971635351751,0.7704895653659612,rf,s-0-1-0,s-1-3-2
91,"[[  1930  68435]
 [  5643 423992]]","(array([0.        , 0.97257159, 1.        ]), array([0.       , 0.9868656, 1.       ]), array([2, 1, 0]))",0.9868655952145425,0.04069838462600547,0.851844,0.8610250859518264,0.5071470021123519,5.117236396464659,0.9196605000531417,0.8835585408172153,rf,s-0-1-0,s-1-3-3
92,"[[  1746  65965]
 [  2466 179823]]","(array([0.        , 0.97421394, 1.        ]), array([0.        , 0.98647203, 1.        ]), array([2, 1, 0]))",0.9864720306765631,0.04232609510564153,0.726276,0.7316183052061126,0.5061290460127658,9.45430301169846,0.8401432452572786,0.7714804953661317,rf,s-0-1-0,s-1-4-0
93,"[[  591 22540]
 [  412 26457]]","(array([0.        , 0.97444987, 1.        ]), array([0.        , 0.98466634, 1.        ]), array([2, 1, 0]))",0.9846663441140348,0.036331947563813416,0.54096,0.5399718350103068,0.5051082358242561,15.855040374841328,0.6974665858223711,0.5935869189659736,rf,s-0-1-0,s-1-4-1
94,"[[  1830  66267]
 [  2495 179408]]","(array([0.        , 0.97312657, 1.        ]), array([0.       , 0.9862839, 1.       ]), array([2, 1, 0]))",0.9862838985613211,0.04492396914966633,0.724952,0.7302655947898646,0.5065786645544612,9.500033317559023,0.8391825585039454,0.7702538976801536,rf,s-0-1-0,s-1-4-2
95,"[[  1905  68594]
 [  5547 423954]]","(array([0.        , 0.97297834, 1.        ]), array([0.        , 0.98708501, 1.        ]), array([2, 1, 0]))",0.987085012607654,0.04051701558955753,0.851718,0.860736415537166,0.5070533362446772,5.121588536562402,0.9195910412570265,0.883350495250851,rf,s-0-1-0,s-1-4-3
96,"[[ 57401  67928]
 [  1449 123222]]","(array([0.        , 0.54199746, 1.        ]), array([0.        , 0.98837741, 1.        ]), array([2, 1, 0]))",0.9883774093413865,0.5260812215248198,0.722492,0.6446351033219985,0.7231899733315778,9.585004020015829,0.7803280972449583,0.6928259214570137,rf,s-0-1-0,s-2-1-0
