,confusion_matrix,roc_curve,recall,mcc,accuracy,precision,auc,log_loss,f1_score,fbeta_score,model,train,valid
874,"[[70878 54096]
 [27210 97816]]","(array([0.        , 0.43285803, 1.        ]), array([0.        , 0.78236527, 1.        ]), array([2, 1, 0]))",0.782365268024251,0.3579004065183939,0.674776,0.6438990994786455,0.6747536167765404,11.23301203434877,0.7064108211946356,0.6675274405806676,gbm,s-0-4-0,s-2-3-2
875,"[[140012 109797]
 [ 54317 195874]]","(array([0.       , 0.4395238, 1.       ]), array([0.        , 0.78289787, 1.        ]), array([2, 1, 0]))",0.7828978660303528,0.352217922488931,0.671772,0.6408000758985969,0.6716870349250355,11.336769085346832,0.7047576556771286,0.6649376219977935,gbm,s-0-4-0,s-2-3-3
876,"[[70167 54795]
 [27272 97766]]","(array([0.       , 0.4384933, 1.       ]), array([0.        , 0.78189031, 1.        ]), array([2, 1, 0]))",0.7818903053471744,0.35206132690278846,0.671732,0.6408321917134785,0.6716985016916888,11.338150305369291,0.7043685315869294,0.6648197562295826,gbm,s-0-4-0,s-2-4-0
877,"[[14204 10771]
 [ 5532 19493]]","(array([0.        , 0.43127127, 1.        ]), array([0.        , 0.77894106, 1.        ]), array([2, 1, 0]))",0.7789410589410589,0.35564279236356044,0.67394,0.6440985989955063,0.6738348938348937,11.261885680602987,0.7051312195916004,0.6671983351702139,gbm,s-0-4-0,s-2-4-1
878,"[[70173 54887]
 [26907 98033]]","(array([0.        , 0.43888534, 1.        ]), array([0.        , 0.78464063, 1.        ]), array([2, 1, 0]))",0.7846406275012006,0.3547168107310061,0.672824,0.641073764059639,0.6728776462310095,11.3004342557979,0.7056287338947672,0.6654245065298254,gbm,s-0-4-0,s-2-4-2
879,"[[142014 107628]
 [ 53883 196475]]","(array([0.        , 0.43112938, 1.        ]), array([0.       , 0.7847762, 1.       ]), array([2, 1, 0]))",0.7847762004809113,0.3622305537027563,0.676978,0.6460804398509715,0.6768234116063316,11.156956746781272,0.7087062931387419,0.6697539491535823,gbm,s-0-4-0,s-2-4-3
880,"[[106547  85323]
 [  9326  48804]]","(array([0.        , 0.44469172, 1.        ]), array([0.        , 0.83956649, 1.        ]), array([2, 1, 0]))",0.8395664889041803,0.3345136582492924,0.621404,0.3638640989509942,0.6974373852766067,13.076515484213749,0.5076954285149565,0.4103673159132111,gbm,s-0-4-0,s-3-1-0
881,"[[21932 17706]
 [ 1662  8700]]","(array([0.        , 0.44669257, 1.        ]), array([0.        , 0.83960625, 1.        ]), array([2, 1, 0]))",0.8396062536189924,0.31902353275466744,0.61264,0.3294705748693479,0.6964568429404816,13.379223577774582,0.4732375979112271,0.37504526408359634,gbm,s-0-4-0,s-3-1-1
882,"[[106618  85490]
 [  9203  48689]]","(array([0.       , 0.4450101, 1.       ]), array([0.        , 0.84103158, 1.        ]), array([2, 1, 0]))",0.8410315760381399,0.3350154309213126,0.621228,0.36286602225385495,0.6980107387759358,13.08259484299034,0.5069896028031301,0.4094209966902564,gbm,s-0-4-0,s-3-1-2
883,"[[182899 150306]
 [ 36002 130793]]","(array([0.        , 0.45109167, 1.        ]), array([0.       , 0.7841542, 1.       ]), array([2, 1, 0]))",0.7841542012650259,0.31653338606987297,0.627384,0.4652915876612866,0.6665312654859816,12.869941073748727,0.5840355084015415,0.5064819999519824,gbm,s-0-4-0,s-3-1-3
884,"[[106277  85379]
 [  9275  49069]]","(array([0.        , 0.44548044, 1.        ]), array([0.        , 0.84102907, 1.        ]), array([2, 1, 0]))",0.8410290689702454,0.3355778464993535,0.621384,0.36496638105438534,0.6977743124205904,13.077206438851475,0.5090356446325573,0.4115587718238791,gbm,s-0-4-0,s-3-2-0
885,"[[21867 17788]
 [ 1586  8759]]","(array([0.        , 0.44856891, 1.        ]), array([0.        , 0.84668922, 1.        ]), array([2, 1, 0]))",0.8466892218463026,0.323163004334729,0.61252,0.32994311974987756,0.6990601575124843,13.383369542281757,0.47484549495825656,0.375816292380699,gbm,s-0-4-0,s-3-2-1
886,"[[106114  85653]
 [  9276  48957]]","(array([0.        , 0.44665141, 1.        ]), array([0.        , 0.84070888, 1.        ]), array([2, 1, 0]))",0.8407088764102828,0.3341245113271595,0.620284,0.36369511923334075,0.6970287356598651,13.11519996924466,0.5077394564490284,0.41024983533694337,gbm,s-0-4-0,s-3-2-2
